id,word,year,word_usage_at_year,total_words_at_year,word_frequency_at_year
14411,ζαπυρος,-592.0,0.0,55003.0,0.0
14411,ζαπυρος,-560.0,0.0,12186.0,0.0
14411,ζαπυρος,-550.0,0.0,66569.0,0.0
14411,ζαπυρος,-500.0,0.0,10729.0,0.0
14411,ζαπυρος,-490.0,1.0,45822.0,2.1823578208568503e-05
14411,ζαπυρος,-479.0,0.0,72501.0,0.0
14411,ζαπυρος,-478.0,0.0,65575.0,0.0
14411,ζαπυρος,-450.0,0.0,7513.0,0.0
14411,ζαπυρος,-443.0,0.0,195.0,0.0
14411,ζαπυρος,-440.0,0.0,106.0,0.0
14411,ζαπυρος,-429.0,0.0,1887.0,0.0
14411,ζαπυρος,-415.0,0.0,28324.0,0.0
14411,ζαπυρος,-406.0,0.0,12.0,0.0
14411,ζαπυρος,-387.0,0.0,2165.0,0.0
14411,ζαπυρος,-355.0,0.0,12131.0,0.0
14411,ζαπυρος,-353.0,0.0,200430.0,0.0
14411,ζαπυρος,-350.0,0.0,4465.0,0.0
14411,ζαπυρος,-329.0,0.0,80601.0,0.0
14411,ζαπυρος,-325.0,0.0,8414.0,0.0
14411,ζαπυρος,-316.0,0.0,2481.0,0.0
14411,ζαπυρος,-300.0,0.0,52020.0,0.0
14411,ζαπυρος,-275.0,0.0,73.0,0.0
14411,ζαπυρος,-270.0,0.0,3352.0,0.0
14411,ζαπυρος,-266.0,0.0,787546.0,0.0
14411,ζαπυρος,-249.0,0.0,26369.0,0.0
14411,ζαπυρος,-218.0,0.0,59925.0,0.0
14411,ζαπυρος,-200.0,0.0,19729.0,0.0
14411,ζαπυρος,-155.0,0.0,22130.0,0.0
14411,ζαπυρος,-150.0,0.0,2237.0,0.0
14411,ζαπυρος,-149.0,0.0,5545.0,0.0
14411,ζαπυρος,-148.0,0.0,11087.0,0.0
14411,ζαπυρος,-138.0,0.0,1583.0,0.0
14411,ζαπυρος,-100.0,0.0,22527.0,0.0
14411,ζαπυρος,-87.0,0.0,372.0,0.0
14411,ζαπυρος,-75.0,0.0,23058.0,0.0
14411,ζαπυρος,-64.0,0.0,1019.0,0.0
