id,word,year,word_usage_at_year,total_words_at_year,word_frequency_at_year
2492,αναστατηρ,-592.0,0.0,55003.0,0.0
2492,αναστατηρ,-560.0,0.0,12186.0,0.0
2492,αναστατηρ,-550.0,0.0,66569.0,0.0
2492,αναστατηρ,-500.0,0.0,10729.0,0.0
2492,αναστατηρ,-490.0,2.0,45822.0,4.364715641713701e-05
2492,αναστατηρ,-479.0,0.0,72501.0,0.0
2492,αναστατηρ,-478.0,0.0,65575.0,0.0
2492,αναστατηρ,-450.0,0.0,7513.0,0.0
2492,αναστατηρ,-443.0,0.0,195.0,0.0
2492,αναστατηρ,-440.0,0.0,106.0,0.0
2492,αναστατηρ,-429.0,0.0,1887.0,0.0
2492,αναστατηρ,-415.0,0.0,28324.0,0.0
2492,αναστατηρ,-406.0,0.0,12.0,0.0
2492,αναστατηρ,-387.0,0.0,2165.0,0.0
2492,αναστατηρ,-355.0,0.0,12131.0,0.0
2492,αναστατηρ,-353.0,0.0,200430.0,0.0
2492,αναστατηρ,-350.0,0.0,4465.0,0.0
2492,αναστατηρ,-329.0,0.0,80601.0,0.0
2492,αναστατηρ,-325.0,0.0,8414.0,0.0
2492,αναστατηρ,-316.0,0.0,2481.0,0.0
2492,αναστατηρ,-300.0,0.0,52020.0,0.0
2492,αναστατηρ,-275.0,0.0,73.0,0.0
2492,αναστατηρ,-270.0,0.0,3352.0,0.0
2492,αναστατηρ,-266.0,0.0,787546.0,0.0
2492,αναστατηρ,-249.0,0.0,26369.0,0.0
2492,αναστατηρ,-218.0,0.0,59925.0,0.0
2492,αναστατηρ,-200.0,0.0,19729.0,0.0
2492,αναστατηρ,-155.0,0.0,22130.0,0.0
2492,αναστατηρ,-150.0,0.0,2237.0,0.0
2492,αναστατηρ,-149.0,0.0,5545.0,0.0
2492,αναστατηρ,-148.0,0.0,11087.0,0.0
2492,αναστατηρ,-138.0,0.0,1583.0,0.0
2492,αναστατηρ,-100.0,0.0,22527.0,0.0
2492,αναστατηρ,-87.0,0.0,372.0,0.0
2492,αναστατηρ,-75.0,0.0,23058.0,0.0
